,Contractor_ID,Company/Trading Name,Phone,Mobile,Email,County,Serviced Areas,Measure,lon,lat,full_address_google,eircode,useful_address,Air to air Heat Pump check,Air to Water Heat Pump check,Cavity check,Dry-Lining Insulation check,Exhaust Air to Water Heat Pump check,External Insulation check,Ground to Water Heat Pump (Horizontal) check,Ground to Water Heat Pump (Vertical) check,Heating Controls Upgrade only check,High Efficiency Gas Boiler with Heating Controls Upgrade check,High Efficiency Oil Boiler with Heating Controls Upgrade check,Roof Insulation check,Solar Heating check,Water to Water Heat Pump check
636,16764,Noel Clancy Plumbing & Heating,,876734793,clancynoel22@gmail.com,Waterford,Munster,"Air to Water Heat Pump, Heating Controls Upgrade only",-7.110070299999999,52.2593197,"Waterford, Ireland",,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
637,12532,Finlay EcoFit Tullamore Ltd,579324796.0,862491933,damienfinlay74@gmail.com,Offaly,"Connacht, Dublin, Leinster (Excluding Dublin), Munster","Air to air Heat Pump, Air to Water Heat Pump, Cavity, Dry-Lining Insulation, Exhaust Air to Water Heat Pump, External Insulation, Ground to Water Heat Pump (Horizontal), Ground to Water Heat Pump (Vertical), Heating Controls Upgrade only, Roof Insulation, Solar Heating, Water to Water Heat Pump",-7.473599699999999,53.2719989,"Cloncollig Industrial Estate, 17, Tullamore, Co. Offaly, Ireland",,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True
638,17427,Paul O Meara,,877613165,pauljomeara@hotmail.com,Offaly,Leinster (Excluding Dublin),"Dry-Lining Insulation, Roof Insulation",-7.045995,53.3439691,"3 Colonel Perry St, Edenderry, Co. Offaly, R45 KP11, Ireland",R45 KP11,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
639,16533,Brosnan Plastering & Insulation Systems Ltd,,872021723,brossy2010@gmail.com,Kerry,Munster,"Dry-Lining Insulation, External Insulation, Roof Insulation",-9.4624049,52.2318994,"Main St, Chapel Quarter, Castleisland, Co. Kerry, Ireland",,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False
640,14939,Kilmallock Developments Ltd,539139717.0,872390680,wexford.warmhome@gmail.com,Wexford,"Connacht, Dublin, Leinster (Excluding Dublin), Munster","Dry-Lining Insulation, External Insulation, Roof Insulation",-6.489301999999999,52.4334146,"Kilmallock, Co. Wexford, Ireland",,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
641,10839,M & C Hybrid Energy Ltd,,868722465,carmel@mchybridenergy.com,Cavan,"Leinster (Excluding Dublin), Ulster","Air to air Heat Pump, Air to Water Heat Pump, Exhaust Air to Water Heat Pump, Ground to Water Heat Pump (Horizontal), Ground to Water Heat Pump (Vertical), Heating Controls Upgrade only, Solar Heating, Water to Water Heat Pump",-7.3633319,53.9897186,"Abbeyland, Cavan, Ireland",,False,True,True,False,False,True,False,True,True,True,False,False,False,True,True
642,15497,CW Xterior Solutions Ltd,9331997.0,872324045,info@xteriorsolutions.ie,Galway,"Connacht, Dublin, Leinster (Excluding Dublin), Munster, Ulster","Dry-Lining Insulation, External Insulation, Heating Controls Upgrade only, Roof Insulation",-8.8534113,53.3564509,"Galway, Co. Galway, Ireland",,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False
643,15384,Bloommont Ltd,,876387672,Mattif2@hotmail.com,Cork,Munster,"Heating Controls Upgrade only, Solar Heating",-8.7285446,51.994206,"Cork, Co. Cork, Ireland",,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
644,12727,Dixon Heating & Plumbing,14419232.0,868253969,dixonheatingandplumbing@gmail.com,Dublin 6W,Dublin,"Dry-Lining Insulation, Heating Controls Upgrade only, High Efficiency Gas Boiler with Heating Controls Upgrade , High Efficiency Oil Boiler with Heating Controls Upgrade, Roof Insulation",-6.3275681,53.3033166,"56 Willington Cres, Templeogue, Dublin, D6W FX20, Ireland",D6W FX20,True,False,False,False,True,False,False,False,False,True,True,True,True,False,False
645,16921,Ian Morrissey Renovations Ltd,,863855335,info@ianmorrissey.com,Galway,Connacht,"Dry-Lining Insulation, Roof Insulation",-9.058614799999999,53.2719939,"Mill House, Mill St, Galway, Ireland",,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
646,14420,John O'Connor Construction Ltd,669472611.0,877994510,jockillurley@gmail.com,Kerry,Munster,"Dry-Lining Insulation, Roof Insulation",-9.4731282,52.0593543,"19 Hazelwood Dr, Ballyspillane, Killarney, Co. Kerry, V93 W9RW, Ireland",V93 W9RW,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
647,11132,New Century Plumbing & Heating,,868320789,newcenturyplumbing8@gmail.com,Dublin 3,"Connacht, Dublin, Leinster (Excluding Dublin), Munster, Ulster","Air to Water Heat Pump, Heating Controls Upgrade only",-6.2352598,53.35580539999999,"78 Seaview Avenue, East Wall, Dublin, DO3Y523, Ireland",,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
648,15352,Flowstar Plumbing & Heating Ltd,,879665248,micheal.1@live.ie,Cork,Munster,"Air to air Heat Pump, Air to Water Heat Pump, Heating Controls Upgrade only, Solar Heating",-8.5815979,51.8865987,"Cuil Greine, Link Rd, Carrigrohane, Ballincollig, Co. Cork, P31 DW66, Ireland",P31 DW66,True,True,True,False,False,False,False,False,False,True,False,False,False,True,False
649,11003,NGS Mechanical Services Limited,18600014.0,872270372,info@ngsmechanical.ie,Dublin 11,"Dublin, Leinster (Excluding Dublin)","Heating Controls Upgrade only, Solar Heating",-6.292503399999999,53.3742515,"54A Barrow Rd, Dublin Industrial Estate, Dublin, D11 FN76, Ireland",D11 FN76,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
650,10844,David Murphy Plumbing & Heating,14907713.0,872595113,davemurphy62@yahoo.ie,Dublin 6W,Dublin,Heating Controls Upgrade only,-6.310565599999999,53.3302033,"Co. Dublin, Ireland",,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
651,17593,Fleming & O'Brien Construction Ltd,871484160.0,871317314,shane@flemingobrien.ie,Wexford,"Dublin, Leinster (Excluding Dublin)","Dry-Lining Insulation, Roof Insulation",-6.5839913,52.4793603,"Wexford, Co. Wexford, Ireland",,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
652,16035,HES Electrical Services Ltd T/a HES Energy,19023452.0,868090337,damien@hesenergy.ie,Dublin 12,"Dublin, Leinster (Excluding Dublin)","Dry-Lining Insulation, Heating Controls Upgrade only, Roof Insulation, Solar Heating",-6.365130799999999,53.3247109,"Unit 3, Knockmitten Business Park, Knockmitten Ln, Fox-And-Geese Common, Dublin 12, Co. Ireland, Dublin, D12 P267, Ireland",D12 P267,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False
653,14835,James Gunn T/A Gunn Contracting,15042486.0,863276632,gunncontracts@gmail.com,Co Dublin,"Dublin, Leinster (Excluding Dublin)","Heating Controls Upgrade only, Solar Heating",-6.1535742,53.2839038,"21 Ashgrove, Kill Ave, Dún Laoghaire, Dublin, A96 NV97, Ireland",A96 NV97,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
654,10620,Paddy Brady Heating and Plumbing Ltd,,862695604,paddybradyheatingandplumbing@yahoo.ie,Meath,"Dublin, Leinster (Excluding Dublin)","Air to Water Heat Pump, Heating Controls Upgrade only, Solar Heating",-6.6564169,53.60554800000001,"Meath, Co. Meath, Ireland",,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
655,16864,Kenneth TA Easy Plumbing & Heating,,851148455,kennethwalsh88@icloud.com,Co Dublin,"Dublin, Leinster (Excluding Dublin)","Air to air Heat Pump, Air to Water Heat Pump, Exhaust Air to Water Heat Pump, Ground to Water Heat Pump (Horizontal), Ground to Water Heat Pump (Vertical), Heating Controls Upgrade only, Water to Water Heat Pump",-6.310565599999999,53.3302033,"Co. Dublin, Ireland",,False,True,True,False,False,True,False,True,True,True,False,False,False,False,True
656,17197,AAM Construction Ltd,899756850.0,899756850,vasylmoskalu0@gmail.com,Dublin 15,"Dublin, Leinster (Excluding Dublin)",External Insulation,-6.5006651,53.3000065,"3 Peamount Rd, Cornerpark, Co. Dublin, D22 E6H7, Ireland",D22 E6H7,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
657,12261,John G. Mc Sweeney Ltd,2247030.0,872542806,admin@johngmcsweeney.ie,Cork,Munster,"Air to Water Heat Pump, Heating Controls Upgrade only, Solar Heating",-8.7285446,51.994206,"Cork, Co. Cork, Ireland",,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
658,10364,Newbridge Heating Centre Ltd,45449236.0,872241520,dnolan@newbridgeheating.ie,Kildare,"Dublin, Leinster (Excluding Dublin)","Air to Water Heat Pump, Exhaust Air to Water Heat Pump, Ground to Water Heat Pump (Horizontal), Ground to Water Heat Pump (Vertical), Heating Controls Upgrade only, Solar Heating, Water to Water Heat Pump",-6.7353657,53.2077734,"Unit W3F, Ladytown, Ladytown Business Park, Co. Kildare, W91 HX3R, Ireland",W91 HX3R,True,False,True,False,False,True,False,True,True,True,False,False,False,True,True
659,12327,Milltown Passive Builds Ltd,,860419073,officepassivebuilds@gmail.com,Westmeath,"Dublin, Leinster (Excluding Dublin)","Dry-Lining Insulation, Heating Controls Upgrade only, Roof Insulation",-7.4653217,53.5345308,"Westmeath, Co. Westmeath, Ireland",,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
660,10467,Des Corr & Co. Ltd.,16681935.0,16681935,des@corrheating.ie,Dublin 4,Dublin,Heating Controls Upgrade only,-6.2296441,53.337266,"63 Bath Ave, Sandymount, Co. Dublin, D04 C588, Ireland",D04 C588,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
661,12414,Kapa Management Services Ltd,14623755.0,868577808,info@kapa.ie,Dublin 24,Dublin,"Dry-Lining Insulation, Heating Controls Upgrade only, Roof Insulation, Solar Heating",-6.310565599999999,53.3302033,"Co. Dublin, Ireland",,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
662,13437,Leahy Mechanical Contractors Ltd,61381395.0,879139113,leahymechanicalltd@gmail.com,Limerick,Munster,"Air to Water Heat Pump, Heating Controls Upgrade only",-8.7474955,52.5090517,"Limerick, Co. Limerick, Ireland",,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
663,16341,C.D.M. Contracts Ltd,4866386210.0,873200569,cdmcontractsltd@gmail.com,Leitrim,"Connacht, Dublin, Ulster","Cavity, Dry-Lining Insulation, External Insulation, Heating Controls Upgrade only, Roof Insulation",-8.0097047,54.1904391,"Kilmore, Dowra, Co. Leitrim, N41 HR91, Ireland",N41 HR91,True,False,False,True,True,False,True,False,False,True,False,False,True,False,False
664,17396,DJD Construction Ltd,,862524899,dannydoherty1@hotmail.com,Donegal,Ulster,"Dry-Lining Insulation, Roof Insulation",-7.4509408,55.06942669999999,"Magherabeg, Burnfoot, Co. Donegal, Ireland",,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
665,14192,Rediheat Heating And Plumbing Ltd,14935408.0,872874131,rediheatltd.bs@gmail.com,Dublin 16,"Dublin, Leinster (Excluding Dublin)",Heating Controls Upgrade only,-6.3386268,53.2919657,"209 Balrothery Estate, Tallaght, Dublin, D24 PY9Y, Ireland",D24 PY9Y,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
666,14213,MF Delta Mechanical Ltd,45432444.0,862564875,fredjreid@gmail.com,Kildare,"Connacht, Dublin, Leinster (Excluding Dublin)","Air to Water Heat Pump, Exhaust Air to Water Heat Pump, Ground to Water Heat Pump (Horizontal), Ground to Water Heat Pump (Vertical), Heating Controls Upgrade only, Solar Heating, Water to Water Heat Pump",-6.819470799999999,53.2120434,"Kildare, Co. Kildare, Ireland",,False,False,True,False,False,True,False,True,True,True,False,False,False,True,True
667,14820,Markaye Contracts Ltd,50420460.0,862443500,markayecontracts@gmail.com,Tipperary,"Connacht, Dublin, Leinster (Excluding Dublin), Munster, Ulster","Dry-Lining Insulation, Roof Insulation",-7.7908076,52.6852814,"Tower Business Park, Loughtagalla, Thurles, Co. Tipperary, E41 C2P3, Ireland",E41 C2P3,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
668,14544,Cumclone Construction,539430240.0,868321997,meylerpaddy@gmail.com,Wexford,"Dublin, Leinster (Excluding Dublin)","Dry-Lining Insulation, Roof Insulation",-6.5839913,52.4793603,"Wexford, Co. Wexford, Ireland",,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
669,10151,Patrick Dempsey,40291775.0,876485203,pd.heatingandplumbing@yahoo.com,Wicklow,"Dublin, Leinster (Excluding Dublin)","Air to air Heat Pump, Air to Water Heat Pump, Dry-Lining Insulation, Exhaust Air to Water Heat Pump, Ground to Water Heat Pump (Horizontal), Ground to Water Heat Pump (Vertical), Heating Controls Upgrade only, Roof Insulation, Solar Heating, Water to Water Heat Pump",-6.1651329,52.7442395,"Seaview House, Killowen Lower, Arklow, Co. Wexford, Y14 AP03, Ireland",Y14 AP03,True,True,True,False,True,True,False,True,True,True,False,False,True,True,True
670,15718,ANEIS Ltd T/A AN External Insulation Specialist,15032199.0,861740796,nicoaraa@yahoo.com,Co Dublin,"Dublin, Leinster (Excluding Dublin)","Dry-Lining Insulation, External Insulation, Roof Insulation",-6.385835,53.33145099999999,"Unit 5, Crag Cres, Clondalkin Industrial Estate, Dublin 22, Ireland",,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False
671,16892,Dunne Drylining Ltd,578730927.0,879886318,dunnedryliningltd@gmail.com,Laois,"Connacht, Dublin, Leinster (Excluding Dublin), Munster","Dry-Lining Insulation, Roof Insulation",-7.332300699999999,52.994295,"Laois, Co. Laois, Ireland",,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
672,10807,Joe Doyle Heating & Plumbing,,872615230,joedoylegc@gmail.com,Wicklow,"Dublin, Leinster (Excluding Dublin)","Heating Controls Upgrade only, Solar Heating",-6.1070571,53.0051825,"14, 14, Ballinalea, Ashford, Co. Wicklow, A67 H021, Ireland",A67 H021,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
673,17450,John Quinn Carpentry & Construction,,879333245,johnquinncarpentry@gmail.com,Sligo,Connacht,"Dry-Lining Insulation, Roof Insulation",-8.606453199999999,54.1553277,"Sligo, Co. Sligo, Ireland",,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
674,13690,O Leary Insulation,,872050176,jimandrock@gmail.com,Wexford,"Dublin, Leinster (Excluding Dublin), Munster","Cavity, Dry-Lining Insulation, Roof Insulation",-6.5839913,52.4793603,"Wexford, Co. Wexford, Ireland",,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
675,10248,James Doran & Son Ltd,539134776.0,872612378,jdoran@jamesdoranandson.com,Wexford,"Dublin, Leinster (Excluding Dublin)","Dry-Lining Insulation, External Insulation",-6.6624533,52.3051936,"Ballingale, Taghmon, Co. Wexford, Ireland",,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
676,15043,Aerofill Insulation,,874330639,aerofill@yahoo.ie,Limerick,Munster,"Dry-Lining Insulation, External Insulation, Roof Insulation",-8.7474955,52.5090517,"Limerick, Co. Limerick, Ireland",,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
677,16562,CIK Heating & Plumbing,,852452973,info@cikhp.ie,Kildare,"Dublin, Leinster (Excluding Dublin)","Air to Water Heat Pump, Heating Controls Upgrade only",-6.819470799999999,53.2120434,"Kildare, Co. Kildare, Ireland",,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
678,16891,SL Mechanical,,851868012,slmechanical@eircom.net,Kildare,"Dublin, Leinster (Excluding Dublin)",Heating Controls Upgrade only,-6.819470799999999,53.2120434,"Kildare, Co. Kildare, Ireland",,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
679,12148,Craughwell Heating Ltd T/A Natural Green Energy,91876816.0,876886721,info@naturalgreenenergy.ie,Galway,"Connacht, Munster","Air to air Heat Pump, Air to Water Heat Pump, Heating Controls Upgrade only, Solar Heating",-8.7352361,53.2301416,"Main Street, Doonard, Craughwell, Co. Galway, Ireland",,True,True,True,False,False,False,False,False,False,True,False,False,False,True,False
680,14286,Pro Gas Ltd,872403699.0,879907237,info@progas.ie,Kilkenny,Leinster (Excluding Dublin),Heating Controls Upgrade only,-7.218001999999999,52.5776957,"Kilkenny, Co. Kilkenny, Ireland",,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
681,17500,Adrian Mac Giollarnach T/A AF Construction,469733214.0,876396502,adrianforde@live.com,Offaly,"Dublin, Leinster (Excluding Dublin)","Dry-Lining Insulation, Roof Insulation",-7.0548762,53.3419706,"Edenderry, Co. Offaly, Ireland",,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
682,12963,Green Haven Contracts Ltd,12542238.0,863745411,stephen@greenhaven.ie,Dublin 3,Dublin,"Dry-Lining Insulation, Roof Insulation",-6.2529404,53.3612099,"Jones' Rd, Drumcondra, Dublin, Ireland",,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
683,17067,Micheal Golden Construction Ltd,,862318281,michealjoegolden@gmail.com,Mayo,Connacht,"Air to air Heat Pump, Air to Water Heat Pump, Dry-Lining Insulation, Heating Controls Upgrade only, Roof Insulation",-9.4289369,54.0152604,"Mayo, Co. Mayo, Ireland",,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False
684,16643,Redfern Construction Ltd,15313666.0,858010116,info@redfern.ie,Laois,"Connacht, Dublin, Leinster (Excluding Dublin), Munster","Dry-Lining Insulation, Roof Insulation",-7.332300699999999,52.994295,"Laois, Co. Laois, Ireland",,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
685,14712,Joe Dunican Plumbing And Heating Ltd,,877636842,accounts@dunicanheating.ie,Offaly,"Connacht, Dublin, Leinster (Excluding Dublin), Munster, Ulster","Air to Water Heat Pump, Heating Controls Upgrade only, Solar Heating",-7.7122229,53.2356871,"Offaly, Co. Offaly, Ireland",,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
686,11932,David Evans Construction & Joinery Ltd,2838315.0,872539969,evans-construction@hotmail.com,Cork,Munster,"Dry-Lining Insulation, Roof Insulation",-8.3688857,51.8096784,"Unit 17 Carrigaline Industrial Park Crosshaven Road, Kilnaglery, Carrigaline, Co. Cork, P43 CD89, Ireland",P43 CD89,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
687,12933,Maynooth Plumbing And Heating Ltd,,872023816,c.mccullagh@yahoo.com,Kildare,"Dublin, Leinster (Excluding Dublin)","Air to air Heat Pump, Air to Water Heat Pump, Heating Controls Upgrade only, Solar Heating",-6.588970799999999,53.37688379999999,"Old Greenfield, Maynooth, Co. Kildare, Ireland",,True,True,True,False,False,False,False,False,False,True,False,False,False,True,False
688,14098,C & H Plumbing & Heating,,868597135,candhplumbers@gmail.com,Offaly,Leinster (Excluding Dublin),"Air to air Heat Pump, Air to Water Heat Pump, Heating Controls Upgrade only, Solar Heating",-7.7122229,53.2356871,"Offaly, Co. Offaly, Ireland",,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False
689,10349,Alternative Heating & Cooling Ltd,2823701.0,862397673,info@ahac.ie,Cork,"Connacht, Dublin, Leinster (Excluding Dublin), Munster, Ulster","Air to air Heat Pump, Air to Water Heat Pump, Exhaust Air to Water Heat Pump, Ground to Water Heat Pump (Horizontal), Ground to Water Heat Pump (Vertical), Heating Controls Upgrade only, Solar Heating, Water to Water Heat Pump",-9.2804883,51.53670229999999,"Baltimore Rd, Poundlick, Skibbereen, Co. Cork, Ireland",,True,True,True,False,False,True,False,True,True,True,False,False,False,True,True
690,14276,Rory Quigley Heating & Plumbing,,876274891,roryquigleyheatingandplumbing@yahoo.ie,Westmeath,"Connacht, Leinster (Excluding Dublin)","Air to Water Heat Pump, Exhaust Air to Water Heat Pump, Ground to Water Heat Pump (Horizontal), Ground to Water Heat Pump (Vertical), Heating Controls Upgrade only, Water to Water Heat Pump",-7.4653217,53.5345308,"Westmeath, Co. Westmeath, Ireland",,False,False,True,False,False,True,False,True,True,True,False,False,False,False,True
691,10700,Byrne Boiler Services,539236431.0,876175120,byrneboilerservices@yahoo.ie,Wexford,"Dublin, Leinster (Excluding Dublin)","Heating Controls Upgrade only, Solar Heating",-6.655054199999999,52.2285412,"Halseyrath, Duncormick, Co. Wexford, Ireland",,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
692,17395,Inline Construction and Custom Carpentry Ltd,,863688099,ciaran@inlineconstruction.ie,Kildare,Dublin,"Dry-Lining Insulation, External Insulation, Roof Insulation",-6.1140716,53.5803841,"19B, Balbriggan St, Townparks, Skerries, Co. Dublin, K34 TR74, Ireland",K34 TR74,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False
693,17580,Flostar Plumbing And Heating,,852708601,tom@flostar.ie,Dublin 15,"Dublin, Leinster (Excluding Dublin)","Air to Water Heat Pump, Heating Controls Upgrade only",-6.310565599999999,53.3302033,"Co. Dublin, Ireland",,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
694,12803,Kozyhome Construction Ltd,719630492.0,868482884,niall@kclimited.ie,Roscommon,"Connacht, Dublin, Leinster (Excluding Dublin), Munster, Ulster","Dry-Lining Insulation, External Insulation, Roof Insulation",-8.2016093,53.8513079,"New Rd, Co. Roscommon, Ireland",,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
695,17029,Grigori Raducan,,852576111,mr.gregraducan@gmail.com,Louth,"Connacht, Dublin, Leinster (Excluding Dublin), Munster, Ulster","Dry-Lining Insulation, External Insulation, Roof Insulation",-6.4889423,53.9252324,"Louth, Co. Louth, Ireland",,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
696,17026,Barry Kearns T/A BK Heat Pumps,,868283393,bkheatpumps@gmail.com,Co Dublin,"Dublin, Leinster (Excluding Dublin)","Air to air Heat Pump, Air to Water Heat Pump, Exhaust Air to Water Heat Pump, Ground to Water Heat Pump (Horizontal), Ground to Water Heat Pump (Vertical), Heating Controls Upgrade only, Solar Heating, Water to Water Heat Pump",-6.310565599999999,53.3302033,"Co. Dublin, Ireland",,False,True,True,False,False,True,False,True,True,True,False,False,False,True,True
697,13735,Eco-Snug,16584017.0,863204297,info@eco-snug.ie,Dublin 22,"Dublin, Leinster (Excluding Dublin), Munster","Dry-Lining Insulation, External Insulation, Roof Insulation",-6.3931181,53.32493969999999,"Clondalkin, Dublin 22, Ireland",,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
698,10015,Keating Insulation Ltd,539159866.0,879707919,sales@keatinginsulation.com,Wexford,"Dublin, Leinster (Excluding Dublin)","Cavity, Dry-Lining Insulation, Roof Insulation",-6.440419599999999,52.3891116,"Ballywish Business Pk, Pollregan, Castlebridge, Co. Wexford, Ireland",,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False
699,17613,Farrell Mechanical Ltd,,879492444,farrell.mech15@gmail.com,Mayo,Connacht,"Air to air Heat Pump, Air to Water Heat Pump, Heating Controls Upgrade only",-9.4289369,54.0152604,"Mayo, Co. Mayo, Ireland",,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
700,12393,Burconn,214383639.0,863279112,info@burconn.com,Cork,Munster,"Air to Water Heat Pump, Exhaust Air to Water Heat Pump, Ground to Water Heat Pump (Horizontal), Ground to Water Heat Pump (Vertical), Heating Controls Upgrade only, Solar Heating, Water to Water Heat Pump",-8.60318,51.92568199999999,"67 Primrose Hill, Kilnamucky, Blarney, Co. Cork, T23 RH61, Ireland",T23 RH61,True,False,True,False,False,True,False,True,True,True,False,False,False,True,True
701,11273,Padraig McNulty Plumbing + Heating,,868392839,padraigmcnulty1@hotmail.com,Leitrim,"Connacht, Leinster (Excluding Dublin)","Air to air Heat Pump, Air to Water Heat Pump, Exhaust Air to Water Heat Pump, Ground to Water Heat Pump (Horizontal), Ground to Water Heat Pump (Vertical), Heating Controls Upgrade only, Water to Water Heat Pump",-8.0020133,54.1246909,"Leitrim, Co. Leitrim, Ireland",,False,True,True,False,False,True,False,True,True,True,False,False,False,False,True
702,17058,Heat Solutions Ireland,15654576.0,857166801,heatsolutionsireland@gmail.com,Dublin 7,Dublin,"Air to air Heat Pump, Air to Water Heat Pump, Exhaust Air to Water Heat Pump, Ground to Water Heat Pump (Horizontal), Ground to Water Heat Pump (Vertical), Heating Controls Upgrade only, Water to Water Heat Pump",-6.2937977,53.36166189999999,"209 Cabra Rd, Cabra West, Cabra, Co. Dublin, Ireland",,True,True,True,False,False,True,False,True,True,True,False,False,False,False,True
703,10797,Solastech Insulation Ltd,2540776.0,863317742,jason@solastech.ie,Cork,Munster,"Cavity, Roof Insulation",-8.283636999999999,52.144938,"Energy House, Unit 5 Faber-Castell Business Campus, Carrignagroghera, Fermoy, Co. Cork, Ireland",,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
704,16576,Gasline Heating & Plumbing,,861660883,gaslinehp@gmail.com,Dublin 11,Dublin,"Heating Controls Upgrade only, High Efficiency Gas Boiler with Heating Controls Upgrade , High Efficiency Oil Boiler with Heating Controls Upgrade",-6.3275681,53.3033166,"56 Willington Cres, Templeogue, Dublin, D6W FX20, Ireland",D6W FX20,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False
705,16592,ONG Heating and Plumbing Ltd,,879209341,ongheatingandplumbing@gmail.com,Wicklow,"Dublin, Leinster (Excluding Dublin)","Air to air Heat Pump, Air to Water Heat Pump, Exhaust Air to Water Heat Pump, Ground to Water Heat Pump (Horizontal), Ground to Water Heat Pump (Vertical), Heating Controls Upgrade only, Solar Heating, Water to Water Heat Pump",-6.125073,53.2033576,"43 Ashlawn Ct, Old Connaught, Bray, Co. Wicklow, A98 WC84, Ireland",A98 WC84,True,True,True,False,False,True,False,True,True,True,False,False,False,True,True
706,12673,James Kilduff Ta Boiler Bond,14946102.0,872591873,shaykilduff@hotmail.com,Dublin 16,Dublin,"Heating Controls Upgrade only, Solar Heating",-6.303558799999999,53.28023049999999,"33 The Avenue, Boden Park, Rathfarnham, Dublin, D16 W6X4, Ireland",D16 W6X4,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
707,11738,Paul Collins Construction Ltd,18454185.0,872580541,pcollinsconstruction@gmail.com,Co Dublin,"Dublin, Leinster (Excluding Dublin)","Dry-Lining Insulation, Roof Insulation",-6.1731462,53.4337197,"6 Myra Manor, Kinsealy, Malahide, Co. Dublin, Ireland",,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
708,16667,Stephen Treacy Heating & Plumbing,,879907718,stephentreacy9@gmail.com,Galway,Connacht,"Air to air Heat Pump, Air to Water Heat Pump, Exhaust Air to Water Heat Pump, Ground to Water Heat Pump (Horizontal), Ground to Water Heat Pump (Vertical), Heating Controls Upgrade only, Water to Water Heat Pump",-8.854389399999999,53.5147863,"High St, Corralea West, Tuam, Co. Galway, H54 FP49, Ireland",H54 FP49,True,True,True,False,False,True,False,True,True,True,False,False,False,False,True
709,13200,N.C.B.S Ltd,18407114.0,872641594,ncbsltd@gmail.com,Co Dublin,"Dublin, Leinster (Excluding Dublin)","Dry-Lining Insulation, Heating Controls Upgrade only, Roof Insulation",-6.2421546,53.4466921,"63 Forest Fields, Fosterstown North, Swords, Co. Dublin, Ireland",,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False
710,12918,John Gilleran Plumbing Heating & Renewables,906626511.0,868888573,johngilleran14@gmail.com,Roscommon,"Connacht, Dublin","Air to Water Heat Pump, Heating Controls Upgrade only, Solar Heating",-8.131259199999999,53.6472281,"Cartron (Brett), Roscommon, Ireland",,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
